split,level_1,u1,u2,z,n_x,n_t,n_y,x,t,y,y0,y1,name,diff_z,z_actual,diff_x,x_actual
train,1799,-0.6065097,0.90003955,-1.3783509,-0.07081145,0.018117873,-0.028645976,-1.5773606,0.0,2.062724,2.062724,3.062724,train/0687n02a1s053.png,-0.0528735,-1.4312243,-0.0071390728,-1.5844997
train,1800,-0.22176693,0.7658309,-1.2680917,-0.00664337,-0.0464652,0.060023785,-0.9942412,1.0,2.2716494,1.2716494,2.2716494,train/0115n01a4s088.png,0.044675883,-1.2234159,0.018298393,-0.9759428
train,1801,-0.38660726,0.13490026,0.9395634,0.052340597,0.09888413,-0.02914159,-0.4691669,1.0,0.30450952,-0.6954905,0.30450952,train/0039n01a1s118.png,-0.112198666,0.82736474,-0.054742157,-0.5239091
train,1802,0.6698847,0.58897996,-0.72634673,0.003231588,0.022403194,0.048666656,0.08413631,1.0,-0.06475592,-1.0647559,-0.06475592,train/0678n01a4s105.png,0.019138755,-0.707208,-0.08939391,-0.005257599
train,1803,-1.5425379,0.8639775,0.06838739,0.04898648,-0.015625102,-0.05249684,-2.357529,1.0,3.4641914,2.4641914,3.4641914,train/0520n01a1s198.png,0.08338375,0.15177113,0.28864178,-2.0688872
train,1804,0.6785802,-0.7347274,0.5839666,0.07751293,-0.030746115,0.05325619,1.4908206,1.0,-1.3878709,-2.3878708,-1.3878709,train/0132n07a3s089.png,0.02533186,0.60929847,0.0043090307,1.4951297
train,1805,0.7802779,-0.34373504,1.972855,-0.09924786,-0.0073147416,-0.011939824,1.0247651,0.0,-4.0453506,-4.0453506,-3.0453506,train/0879n01a2s111.png,0.062232118,2.035087,-0.024052275,1.0007129
train,1806,0.2167021,0.8735459,1.5481694,-0.022584077,-0.07577903,-0.020085277,-0.67942786,1.0,-1.5016589,-2.501659,-1.5016589,train/0879n01a4s106.png,0.16486375,1.7130331,0.044162985,-0.6352649
train,1807,-0.9054923,-0.4452292,1.137696,0.07657819,-0.07939718,-0.049879823,-0.3836849,1.0,1.1234088,0.123408794,1.1234088,train/0160n01a4s051.png,0.010236049,1.147932,-0.2501367,-0.6338216
train,1808,-0.51423556,0.93752074,0.9063196,0.026018238,0.027434697,0.072869815,-1.425738,0.0,-0.30497873,-0.30497873,0.69502115,train/0568n03a2s171.png,-0.09990029,0.8064193,0.04686657,-1.3788714
train,1809,-0.47461897,-0.06963425,-0.87485427,0.06267988,0.07119465,0.07293664,-0.34230483,1.0,2.397029,1.3970289,2.397029,train/0553n02a1s410.png,0.046989925,-0.82786435,-0.0075521315,-0.34985694
train,1810,0.7182779,0.017627494,-0.117835306,-0.039595198,-0.09388328,0.00885481,0.6610552,0.0,-1.8098656,-1.8098656,-0.8098656,train/0057n01a4s170.png,-0.023194795,-0.1410301,0.049455218,0.71051043
train,1811,-0.77171075,-0.22500072,-0.73978186,0.04202592,-0.0052010436,0.06847185,-0.5046841,0.0,1.8516753,1.8516753,2.8516753,train/0097n01a2s115.png,0.057827108,-0.68195474,0.003787339,-0.50089675
train,1812,0.43391934,-0.33129725,0.24374463,0.012051623,0.10918074,-0.061945956,0.77726823,1.0,-0.67352927,-1.6735293,-0.67352927,train/0057n01a1s169.png,0.012247022,0.25599164,0.0024248653,0.77969307
train,1813,0.051339377,0.4697348,1.3185489,-0.046258967,-0.038525116,-0.02265733,-0.46465436,0.0,-1.943885,-1.943885,-0.94388497,train/1006n01a2s093.png,0.29489702,1.613446,-0.09100257,-0.5556569
train,1814,-0.59078,-1.5371039,0.9152684,0.08331631,0.011463184,0.019068828,1.0296402,1.0,0.78536034,-0.21463954,0.78536034,train/0698n02a1s352.png,-0.15628393,0.7589845,-0.03513481,0.9945054
train,1815,0.39555603,0.8898493,1.2896328,0.0014401822,0.02073066,-0.027431384,-0.4928531,1.0,-1.6081762,-2.6081762,-1.6081762,train/0641n05a1s062.png,-0.25986362,1.0297692,-0.20324449,-0.6960976
train,1816,-2.0766628,1.2349937,0.5565275,0.000107009364,-0.004890945,0.06668991,-3.3115494,0.0,3.163488,3.163488,4.163488,train/0677n01a1s102.png,0.87682074,1.4333482,1.1938642,-2.1176853
train,1817,1.1482403,0.56720006,-2.0372944,-0.06884071,0.0023209206,-0.08622548,0.5121995,0.0,-0.8454118,-0.8454118,0.15458822,train/0237n02a1s070.png,0.56510156,-1.4721928,-0.77672607,-0.26452655
train,1818,-0.27755633,-0.5982005,-1.3525091,-0.058803618,-0.08333113,-0.13525961,0.26184055,0.0,1.2723622,1.2723622,2.2723622,train/2365n01a3s061.png,0.43136415,-0.92114496,0.035012353,0.29685292
train,1819,0.91165334,-0.84244215,0.06133486,-0.03305019,0.045198757,0.09043055,1.7210454,1.0,-1.294211,-2.294211,-1.294211,train/0141n01a2s182.png,-0.06201607,-0.0006812103,-0.021578005,1.6994674
train,1820,-0.30639955,0.45538965,-1.7474792,-0.026272018,0.007144435,-0.016610323,-0.7880612,1.0,2.843668,1.843668,2.843668,train/0088n01a2s075.png,0.017716376,-1.7297628,0.00016790545,-0.7878933
train,1821,1.1890528,0.28925472,0.40862986,0.021509115,-0.0441163,-0.01658803,0.9213072,0.0,-3.3033235,-3.3033235,-2.3033235,train/0507n03a2s203.png,0.009734631,0.4183645,0.05320936,0.9745166
train,1822,-0.88040525,0.8446437,0.6861334,0.003837722,0.0297739,-0.032005396,-1.7212113,0.0,0.5426717,0.5426717,1.5426717,train/0343n01a1s104.png,-0.19591506,0.49021834,-0.0968969,-1.8181082
train,1823,0.17851624,0.9275514,-0.28421164,0.049972482,-0.14695188,0.07502218,-0.69906265,1.0,0.5022013,-0.49779865,0.5022013,train/0125n02a2s111.png,0.0157406,-0.26847103,0.019077582,-0.67998505
train,1824,0.67498887,-1.5198466,-0.004751939,0.03012152,-0.06794958,-0.051887896,2.224957,0.0,-1.8971137,-1.8971137,-0.8971137,train/0127n01a2s070.png,0.012875187,0.008123249,-0.032152005,2.192805
train,1825,-0.9283607,0.20496626,-0.12969287,0.028221995,-0.0463749,0.04738688,-1.105105,0.0,1.5338011,1.5338011,2.533801,train/0637n01a2s180.png,-0.047482014,-0.17717488,-0.008550722,-1.1136558
train,1826,-1.0673562,-0.5791687,0.48263004,-0.0010851481,0.023875259,-0.04739804,-0.4892727,0.0,1.1046844,1.1046844,2.1046844,train/0045n11a4s084.png,-0.03218523,0.45044482,0.01197581,-0.4772969
train,1827,-0.16537882,-0.73988324,-0.4665142,2.1305921e-05,0.09226226,0.0674856,0.5745257,1.0,1.3647574,0.36475742,1.3647574,train/0543n02a3s423.png,-0.0011865395,-0.46770075,0.017103413,0.59162915
train,1828,0.46543416,0.83261275,0.17976385,0.024488823,0.045317933,0.045880582,-0.34268975,1.0,-0.5647516,-1.5647516,-0.5647516,train/0765n03a2s090.png,0.025176894,0.20494075,-0.02648919,-0.36917895
train,1829,0.04181695,-0.41235292,-1.4486841,-0.088179454,0.030570766,0.004829402,0.3659904,0.0,0.8698796,0.8698796,1.8698797,train/0054n01a2s088.png,0.32829773,-1.1203864,-0.41965604,-0.053665638
train,1830,-0.50242496,0.05297476,-0.032547787,0.012606311,-0.03616743,-0.07462542,-0.5427934,1.0,1.4627723,0.46277225,1.4627723,train/0473n01a1s087.png,0.0344212,0.001873415,-0.009833947,-0.5526273
train,1831,1.2378583,0.23209643,0.090123944,0.035954855,-0.017101588,-0.056305956,1.0417167,1.0,-2.1221464,-3.1221464,-2.1221464,train/0141n01a4s188.png,-0.02833608,0.061787866,-0.07482947,0.96688724
train,1832,0.25871044,0.73343045,-2.3841112,-0.060695488,0.05635258,0.02517863,-0.5354155,1.0,2.391869,1.391869,2.391869,train/0288n02a1s080.png,0.46153873,-1.9225724,-0.28600198,-0.82141745
train,1833,0.08093903,0.82835686,0.68875253,0.07655915,-0.0017580437,0.013107562,-0.6708587,1.0,-0.33752304,-1.337523,-0.33752304,train/0458n02a3s098.png,0.002431951,0.69118446,-0.0116122,-0.68247086
train,1834,-0.6225732,-0.090549,2.2204585,-0.070159115,-0.054388534,-0.01657168,-0.60218334,1.0,-0.49188375,-1.4918838,-0.49188375,train/0419n02a2s150.png,-0.007378905,2.2130797,0.012837327,-0.589346
train,1835,1.106855,-0.5369691,1.3817711,0.07688396,0.056008875,0.018191256,1.720708,0.0,-4.0772896,-4.0772896,-3.0772898,train/0619n02a4s135.png,0.2044731,1.5862442,-0.091551386,1.6291566
train,1836,0.16708261,-0.5009849,-0.6360636,-0.0497354,-0.04098935,-0.09678503,0.6183321,0.0,-0.29488668,-0.29488668,0.7051133,train/0014n01a1s072.png,0.030764211,-0.60529935,0.0255534,0.6438855
train,1837,0.22042575,0.65426254,-0.3692301,0.11697014,-0.027980372,0.0048294957,-0.31686664,0.0,-0.5667919,-0.5667919,0.43320805,train/0826n02a2s388.png,0.0026588584,-0.36657125,0.0050828964,-0.31178373
train,1838,-0.5215186,-0.94745034,0.34173635,0.025661543,0.011342917,-0.029093867,0.45159328,0.0,0.172207,0.172207,1.1722069,train/0146n01a1s177.png,0.012167725,0.35390407,0.006471816,0.4580651
train,1839,-0.36936092,1.1557218,-1.2200559,0.029212067,0.010262018,0.016052084,-1.4958706,1.0,2.4748297,1.4748299,2.4748297,train/0545n01a1s336.png,-0.054135315,-1.2741913,0.028052446,-1.4678181
train,1840,-0.07569715,1.2375002,0.4806822,0.089941666,-0.047197074,-0.0058969962,-1.2232558,1.0,0.16481513,-0.83518493,0.16481513,train/0701n05a3s251.png,0.045769468,0.52645165,0.062468335,-1.1607875
train,1841,0.31528944,-0.6383639,-0.17266698,0.020351214,-0.0688393,-0.025324492,0.97400457,0.0,-0.9832364,-0.9832364,0.016763628,train/0715n01a1s461.png,0.028306369,-0.14436062,0.032750644,1.0067552
train,1842,-0.53926164,0.92227745,-0.40679514,0.01900097,0.0680642,-0.017346708,-1.442538,1.0,1.9679718,0.9679717,1.9679718,train/0655n08a1s502.png,0.01991609,-0.38687906,0.013526549,-1.4290115
train,1843,-0.12735508,-0.8815736,2.2520335,-0.07548668,0.014907747,-0.004992451,0.67873186,1.0,-1.5023158,-2.5023158,-1.5023158,train/0440n02a3s338.png,-0.10974527,2.1422882,-0.113758564,0.5649733
train,1844,0.7436724,0.6524178,-0.9123344,-0.08426174,-0.017099177,0.0061417175,0.006992854,1.0,-0.0688687,-1.0688686,-0.0688687,train/0686n16a1s193.png,0.033115454,-0.87921894,-0.0042978195,0.0026950347
train,1845,-1.3921274,2.0240984,0.727637,0.08220579,-0.064141706,-0.03671023,-3.3340201,1.0,2.5199075,1.5199075,2.5199075,train/0160n01a1s053.png,-0.19623362,0.53140336,1.428233,-1.9057871
train,1846,0.71768475,0.1965037,0.5769702,-0.016573472,-0.031534914,-0.047256164,0.50460756,0.0,-2.5595958,-2.5595958,-1.5595958,train/0304n01a3s158.png,-0.008464187,0.568506,-0.06449367,0.4401139
train,1847,-0.09031408,-0.17196716,0.60155064,0.041398715,0.0027032895,-0.06867417,0.12305179,1.0,0.010403335,-0.9895966,0.010403335,train/0775n04a1s161.png,-0.024549827,0.5770008,0.05694386,0.17999566
train,1848,-0.29315177,0.027974127,0.6000501,0.049797993,0.0644139,0.10447281,-0.2713279,0.0,-0.40927374,-0.40927374,0.59072626,train/0525n03a2s326.png,-0.066128485,0.5339216,-0.026355429,-0.29768333
train,1849,1.1713152,1.2858063,-1.397913,0.016558392,-0.033673853,-0.016766772,-0.09793271,1.0,-0.4614842,-1.4614842,-0.4614842,train/0703n01a2s125.png,0.17270221,-1.2252108,-0.21163186,-0.3095646
train,1850,-0.96392715,1.3882742,-0.10215082,-0.030080795,0.0010309154,-0.0037828095,-2.3822823,1.0,2.5262222,1.5262222,2.5262222,train/0491n08a4s314.png,0.039547767,-0.06260306,0.52261704,-1.8596652
train,1851,-0.04071019,0.7870627,0.1427993,0.01249935,0.041411065,-0.053047866,-0.8152736,0.0,-0.6144268,-0.6144268,0.3855732,train/0292n01a2s199.png,-0.011749972,0.13104934,0.018613344,-0.79666024
train,1852,0.54851395,-0.77668697,0.22095929,0.0584835,-0.0047191596,-0.0071634077,1.3836844,0.0,-1.8251506,-1.8251506,-0.8251506,train/0470n02a2s177.png,-1.8643366e-05,0.22094065,-0.009857963,1.3738264
train,1853,-0.4028438,-0.4376303,-1.2753309,-0.039159175,-0.0641227,-0.0040150457,-0.0043726824,0.0,1.5770035,1.5770035,2.5770035,train/0036n02a3s199.png,0.06704596,-1.208285,-0.16038549,-0.16475818
train,1854,0.5741802,2.1457481,1.5380462,0.019068575,-0.027623594,0.041299224,-1.5524994,1.0,-2.1451073,-3.1451073,-2.1451073,train/0649n11a1s207.png,0.030224578,1.5682708,-0.094081715,-1.6465812
train,1855,-0.95317197,0.38634464,0.5953933,-0.020057207,-0.029990816,0.02734905,-1.3595738,0.0,0.83829963,0.83829963,1.8382998,train/0351n02a3s087.png,0.078267686,0.673661,0.020299826,-1.339274
train,1856,0.5054721,-1.0071309,-0.7205493,0.027029222,0.028857354,-0.022989856,1.5396323,0.0,-0.81338483,-0.81338483,0.18661517,train/0077n01a3s071.png,-0.06250732,-0.7830566,0.05127111,1.5909034
train,1857,-0.31924972,0.82961345,-1.350864,-0.0025593939,-0.043728635,0.03725188,-1.1514226,1.0,2.5266154,1.5266154,2.5266154,train/0779n01a1s132.png,-0.057650078,-1.4085141,-0.0045487788,-1.1559714
train,1858,0.18387197,0.8141115,-1.7936062,-0.052910835,0.010462415,0.021012677,-0.6831503,1.0,1.9468749,0.94687486,1.9468749,train/0545n02a1s441.png,-0.11665339,-1.9102596,-0.059433896,-0.74258417
train,1859,-0.39324775,-0.98074394,-0.16140522,0.022800531,-0.04393024,0.054530796,0.61029667,0.0,0.5024315,0.5024315,1.5024316,train/0869n02a4s095.png,0.01602895,-0.14537627,-0.0123710185,0.59792566
train,1860,-0.27534953,-0.47108454,-0.10639261,0.03481948,0.057764627,0.073237486,0.23055449,1.0,1.2303292,0.23032916,1.2303292,train/0398n11a1s179.png,-0.027803909,-0.13419652,-0.0024596173,0.22809488
train,1861,-0.57269937,0.16904195,1.5550079,-0.022740781,0.033145778,0.076707266,-0.7644821,1.0,0.16709805,-0.83290195,0.16709805,train/0119n02a1s196.png,-0.025924318,1.5290836,-0.04401761,-0.8084997
train,1862,-0.65115607,-0.6944061,0.83015996,-0.0029705365,0.02935836,-0.07044974,0.04027949,0.0,-0.09829754,-0.09829754,0.90170264,train/0525n03a1s330.png,-0.033520248,0.79663974,-0.04697288,-0.0066933893
train,1863,1.2583175,0.2970939,-1.2852385,0.038115032,0.000906783,-0.113312975,0.9993386,0.0,-1.8447094,-1.8447094,-0.8447094,train/0171n01a3s021.png,0.24086754,-1.044371,0.17979796,1.1791366
train,1864,0.2147502,-0.2515318,0.70284885,-0.021681618,-0.056164373,-0.051088434,0.4446004,0.0,-1.6834377,-1.6834377,-0.68343765,train/0850n01a4s045.png,-0.06443571,0.63841313,-0.032074943,0.41252548
train,1865,0.9930814,-0.5057617,0.28133053,0.06550009,0.05658858,-0.0674374,1.5643432,1.0,-1.8349307,-2.8349307,-1.8349307,train/0132n07a3s088.png,-0.007378751,0.27395177,0.054186944,1.6185302
train,1866,-0.16869786,-0.5479244,-0.5112699,-0.088546075,0.023968553,-0.027084935,0.29068047,0.0,0.3215807,0.3215807,1.3215808,train/0360n04a4s221.png,-0.050734263,-0.5620042,-0.020330818,0.27034965
train,1867,-0.14194627,0.38195285,2.077597,-0.067328,-0.05030287,0.014169686,-0.5912271,1.0,-1.2795347,-2.2795348,-1.2795347,train/0477n02a1s113.png,0.087186106,2.164783,0.0327348,-0.5584923
train,1868,-0.04869217,0.2584233,-0.81248635,0.03880419,-0.0776572,0.07688262,-0.26831126,0.0,0.48675334,0.48675334,1.4867532,train/0838n01a2s108.png,-0.03906157,-0.8515479,-0.011831634,-0.2801429
train,1869,-0.6366529,-0.64765054,-2.0172863,0.047978606,0.021148859,-0.0075744777,0.05897626,1.0,3.7830176,2.7830176,3.7830176,train/0075n04a2s218.png,0.74650335,-1.270783,-0.19101189,-0.13203563
train,1870,-0.16611157,-0.10032439,0.7087742,0.06388023,-0.021571454,0.0053502633,-0.0019069538,0.0,-0.8712008,-0.8712008,0.1287992,train/0067n01a2s116.png,0.053278197,0.7620524,0.020384151,0.018477198
train,1871,0.24547543,-0.29185575,1.5638595,0.0019989393,-0.015172154,0.013852007,0.5393301,1.0,-1.5409583,-2.5409584,-1.5409583,train/0641n04a4s051.png,0.22088449,1.7847439,0.09905024,0.63838035
train,1872,-1.0196127,0.078012146,0.22376047,-0.021203287,-0.06869703,-0.012562521,-1.118828,0.0,1.3029023,1.3029023,2.3029025,train/0308n02a1s283.png,-0.0125966165,0.21116385,0.029657753,-1.0891703
train,1873,-1.7601779,-0.2548834,-0.09758793,0.0703408,0.0150105795,-0.044956796,-1.4349537,0.0,3.0729868,3.0729868,4.072987,train/0601n01a1s069.png,0.026419697,-0.07116823,-0.02765545,-1.4626092
train,1874,0.6039749,0.2466651,0.1976857,-0.06993761,0.019955084,-0.011628243,0.28737214,1.0,-0.91726375,-1.9172637,-0.91726375,train/0219n01a3s053.png,0.010404902,0.2080906,-0.008682193,0.27868995
train,1875,-0.117013045,-0.21405563,0.95913494,0.05553174,0.0686278,-0.032149278,0.15257433,0.0,-1.2572582,-1.2572582,-0.25725806,train/0067n01a2s113.png,-0.0011267795,0.95800817,0.0014297059,0.15400404
train,1876,-0.6690471,0.18659104,-0.6621841,0.033474695,-0.030986786,-0.061101325,-0.82216346,1.0,2.439177,1.439177,2.439177,train/0880n03a3s125.png,0.040127795,-0.6220563,-0.045782622,-0.8679461
train,1877,1.5355932,-0.02426918,0.17656754,0.051637482,-0.026167652,0.07158055,1.6114999,1.0,-2.6761732,-3.6761732,-2.6761732,train/0050n01a4s090.png,-0.006304298,0.17026325,-0.0039698733,1.60753
train,1878,-0.5749454,0.3261044,-0.7999149,-0.06729203,0.0012223733,-0.053981096,-0.9683418,0.0,1.3958247,1.3958247,2.3958244,train/0734n01a3s152.png,-0.024306452,-0.8242214,0.023979647,-0.94436216
train,1879,0.5056103,-0.22170112,1.0666069,0.055467844,0.035530865,0.02828214,0.7827792,0.0,-2.5495453,-2.5495453,-1.5495453,train/0829n01a2s149.png,-0.030984355,1.0356225,-0.054751754,0.72802746
train,1880,0.48636195,0.07164683,-0.88806915,0.07146459,-0.12565021,0.0687111,0.4861797,0.0,-0.51594365,-0.51594365,0.48405635,train/0949n01a3s050.png,0.095390074,-0.7926791,0.10230197,0.58848166
train,1881,0.25229046,0.18109418,-0.015523691,0.015881358,0.040728457,-0.036686078,0.08707763,1.0,-0.025743276,-1.0257432,-0.025743276,train/0031n03a2s090.png,0.012671516,-0.0028521745,-0.024219694,0.06285794
train,1882,-0.48170346,0.5336809,-0.7295501,0.027827648,0.016951492,-0.055248942,-0.9875568,1.0,2.1377082,1.1377082,2.1377082,train/0613n01a3s096.png,-0.028793337,-0.75834346,-0.005810249,-0.9933671
train,1883,1.3187426,0.70444226,-1.3092939,-0.02187919,0.060210373,0.030641843,0.5924212,1.0,-0.7975496,-1.7975496,-0.7975496,train/0543n02a4s432.png,0.46943164,-0.8398622,0.07415632,0.6665775
train,1884,-0.4015021,0.28186458,0.4502361,-0.12306298,0.028506367,0.031092733,-0.8064296,0.0,-0.1161392,-0.1161392,0.8838608,train/0376n01a3s181.png,-0.040922247,0.40931386,-0.030158494,-0.83658814
train,1885,-0.5290074,0.9043972,0.40145537,-0.06490858,0.010282322,0.027067158,-1.4983132,0.0,0.18362653,0.18362653,1.1836267,train/0549n02a1s086.png,0.03757599,0.43903136,0.06631728,-1.4319959
train,1886,0.43465903,0.43784443,0.24097517,-0.039017174,-0.011118238,0.04693619,-0.042202566,1.0,-0.563357,-1.563357,-0.563357,train/0450n07a1s166.png,0.0028762298,0.24385141,-0.037256993,-0.07945956
train,1887,-0.29210696,-0.40387234,-0.99074286,0.05609482,0.0683173,-0.019272812,0.16786021,0.0,1.055684,1.055684,2.055684,train/0978n05a1s243.png,-0.06815972,-1.0589026,-0.10770098,0.06015923
train,1888,0.25980687,0.5671685,-0.6655012,-0.090644866,0.035504814,-0.04199446,-0.39800647,0.0,-0.39610702,-0.39610702,0.60389304,train/0510n06a2s099.png,-0.00042049066,-0.6659217,-0.005659086,-0.40366554
train,1889,0.72325015,0.6113243,-0.53398633,-0.012052282,-0.013995823,-0.0047760927,0.09987356,1.0,-0.4172901,-1.4172901,-0.4172901,train/0060n01a4s042.png,-0.06393511,-0.59792143,-0.0009513765,0.09892218
train,1890,1.2259047,-0.8787394,0.5482608,0.019777821,0.16659816,0.009904738,2.1244218,0.0,-3.4901657,-3.4901657,-2.4901657,train/0064n01a3s075.png,-0.119010985,0.42924982,-0.15358151,1.9708403
train,1891,-0.72238356,0.7816709,-0.14637563,-0.03947149,0.12835072,-0.021352457,-1.543526,0.0,1.0697904,1.0697904,2.0697904,train/0662n04a1s157.png,-0.05041133,-0.19678695,0.033841435,-1.5096846
train,1892,-0.35152093,1.4302213,1.7196846,0.014538824,-0.04765198,0.031210644,-1.7672035,1.0,-0.48543215,-1.4854321,-0.48543215,train/0929n01a1s079.png,0.063601054,1.7832856,0.08823276,-1.6789707
train,1893,-1.5284716,-0.8732944,1.1686023,0.08488556,0.014517017,-0.024895843,-0.57029164,0.0,1.3634449,1.3634449,2.3634448,train/0990n01a3s162.png,-0.22994722,0.93865514,-0.0010258736,-0.5713175
train,1894,-0.58119243,-0.8483138,-2.890168,0.038357135,0.017217409,-0.044826906,0.3054785,0.0,3.5077257,3.5077257,4.5077257,train/0258n01a3s089.png,1.0790749,-1.8110931,-0.812011,-0.5065325
train,1895,-0.91620255,0.53477645,-0.7617349,-0.017841142,0.004810944,-0.0047242674,-1.4688201,1.0,3.0894158,2.0894158,3.0894158,train/0672n01a1s183.png,0.0029780718,-0.7587568,0.014537702,-1.4542824
train,1896,-0.12504072,-0.5118474,1.0219226,0.053499658,0.047761466,0.046185695,0.44030634,0.0,-1.2256554,-1.2256554,-0.22565544,train/0066n02a1s577.png,-0.11280457,0.909118,0.0081138285,0.44842017
train,1897,0.153623,0.049335647,-0.5399025,0.043396093,0.0060607507,0.20320359,0.14768344,0.0,-0.0641399,-0.0641399,0.93586016,train/0508n01a4s075.png,0.060582694,-0.4793198,-0.004473606,0.14320983
train,1898,0.049005765,-0.4866891,-0.22255613,0.013404744,-0.0220206,0.023638215,0.54909956,0.0,-0.3518172,-0.3518172,0.64818287,train/0314n01a4s153.png,-0.003955996,-0.22651212,-0.0030787059,0.54602087
train,1899,-0.4237509,-0.1831224,0.30963978,-0.04614996,-0.037325095,-0.02241504,-0.28677848,0.0,0.0154470205,0.0154470205,1.015447,train/0312n01a3s054.png,-0.015685722,0.29395407,0.055046037,-0.23173244
train,1900,-1.2314941,0.9542068,0.61715597,0.061571736,0.0128397215,-0.024148805,-2.124129,0.0,1.3216834,1.3216834,2.3216834,train/0567n02a2s180.png,-0.23281072,0.38434523,0.36899704,-1.755132
train,1901,-0.52185196,0.1314587,-0.9951674,-0.036634307,-0.023942811,0.037376016,-0.689945,1.0,2.5762472,1.5762472,2.5762472,train/0460n01a3s215.png,-0.05582994,-1.0509973,-0.01931766,-0.70926267
train,1902,-0.2118695,-0.5237263,-0.80001205,0.018386502,-0.16834186,0.09163703,0.33024332,0.0,0.8153881,0.8153881,1.8153882,train/0134n02a2s068.png,0.13778228,-0.6622298,0.05693272,0.38717604
train,1903,-0.7518668,0.5305283,1.9070837,-0.007274476,0.10433525,0.0014110447,-1.2896696,0.0,-0.90193903,-0.90193903,0.09806085,train/0466n01a1s067.png,0.02362763,1.9307114,-0.030248277,-1.3199179
